ts,ratio
18-Jan-2024 12:45:00,0.417958167127484
18-Jan-2024 13:15:00,0.381612725807257
18-Jan-2024 13:45:00,0.239919636874115
18-Jan-2024 14:15:00,0.29175902175448
19-Jan-2024 09:45:00,0.176965325787778
19-Jan-2024 10:15:00,0.205763865476925
19-Jan-2024 10:45:00,0.244173845846136
19-Jan-2024 11:15:00,0.240747382825341
19-Jan-2024 11:45:00,0.289200700742638
19-Jan-2024 12:15:00,0.37676254194313
19-Jan-2024 12:45:00,0.364689436369553
19-Jan-2024 13:15:00,0.398874654679175
19-Jan-2024 13:45:00,0.492554074228314
19-Jan-2024 14:15:00,0.514252472716847
19-Jan-2024 14:45:00,0.470987857766333
20-Jan-2024 08:15:00,0.405429419696006
20-Jan-2024 08:45:00,0.467446060599489
20-Jan-2024 09:15:00,0.473547305066864
20-Jan-2024 09:45:00,0.495617715211271
20-Jan-2024 10:15:00,0.502365681444973
20-Jan-2024 10:45:00,0.520329113287247
20-Jan-2024 11:15:00,0.553498214803586
20-Jan-2024 11:45:00,0.593371152837952
20-Jan-2024 12:15:00,0.660263300367281
20-Jan-2024 12:45:00,0.668597453053514
20-Jan-2024 13:15:00,0.666407713518511
20-Jan-2024 13:45:00,0.676458630023853
20-Jan-2024 14:15:00,0.650508343398112
20-Jan-2024 14:45:00,0.601858799774296
21-Jan-2024 08:15:00,0.490889058227585
21-Jan-2024 08:45:00,0.57771587454098
21-Jan-2024 09:15:00,0.607047979234112
21-Jan-2024 09:45:00,0.613271024485999
21-Jan-2024 10:15:00,0.583930432542209
21-Jan-2024 10:45:00,0.587718832206213
21-Jan-2024 11:15:00,0.701026049072557
21-Jan-2024 11:45:00,0.652905914322846
21-Jan-2024 12:15:00,0.52767408740605
21-Jan-2024 12:45:00,0.531846271570468
21-Jan-2024 13:15:00,0.51303851286157
21-Jan-2024 13:45:00,0.535311898531706
21-Jan-2024 14:15:00,0.507756637667694
21-Jan-2024 14:45:00,0.436787228538413
22-Jan-2024 08:15:00,0.408369055639769
22-Jan-2024 08:45:00,0.3762204989838
22-Jan-2024 09:15:00,0.40334327929616
22-Jan-2024 09:45:00,0.443490366684775
22-Jan-2024 10:15:00,0.378301722531328
22-Jan-2024 10:45:00,0.458092297373419
22-Jan-2024 11:15:00,0.376734557792445
22-Jan-2024 11:45:00,0.410697663834327
22-Jan-2024 12:15:00,0.341731017016989
22-Jan-2024 12:45:00,0.317135530962232
22-Jan-2024 13:15:00,0.392758777761315
22-Jan-2024 13:45:00,0.417963993086024
22-Jan-2024 14:15:00,0.272772179022917
23-Jan-2024 08:15:00,0.368229045617588
23-Jan-2024 08:45:00,0.484798684813394
23-Jan-2024 09:15:00,0.516776182444317
23-Jan-2024 09:45:00,0.352229324307443
23-Jan-2024 10:15:00,0.350222313639462
23-Jan-2024 10:45:00,0.432736607501062
23-Jan-2024 11:15:00,0.484167400897632
23-Jan-2024 11:45:00,0.600034643256293
23-Jan-2024 12:15:00,0.600120003652109
23-Jan-2024 12:45:00,0.681107943855619
23-Jan-2024 13:15:00,0.610211151297252
